address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Barata Ribeiro,Bela Vista,66,1,1,Apartamento,3255,3502,-23.5558529,-46.6505512
Rua Padre Raposo,Mooca,80,2,0,Casa,1600,1778,-23.5598207,-46.5971125
Rua da Bonança,Freguesia do Ó,34,1,0,Casa,1550,1616,-23.4950894,-46.693356934066784
Avenida Salgado Filho,Centro,31,1,1,Studio e kitnet,2150,2568,-23.465254,-46.530225
Avenida Tietê,Campestre,60,2,1,Casa,1705,1849,-23.6446827,-46.5511986
Travessa Limoeiro,Água Fria,95,2,2,Casa,2257,2395,-23.4869696,-46.6254531
Rua do Gasômetro,Brás,60,1,0,Studio e kitnet,995,1408,-23.5433805,-46.6193672
Praça Cosmorama - Osmar Temperani,Vila Maria,60,1,0,Casa,1100,1273,-23.50692225,-46.589294001341685
Rua Sena Madureira,Vila Clementino,38,1,0,Studio e kitnet,1800,1941,-23.5941596,-46.6442194
Rua Jordânia,Vila Guilhermina,34,1,0,Apartamento,1150,1244,-23.5328982,-46.5144538
Rua Alméria,Vila Granada,37,2,0,Apartamento,1290,1568,-23.5288622,-46.516766
Avenida Padres Olivetanos,Vila Esperança,35,1,0,Apartamento,1400,1497,-23.5298703,-46.5277112
Rua Natividade Saldanha,São Lucas,27,0,0,Apartamento,1100,1387,-23.59294,-46.5565614
Avenida Maria Gebin de Moraes,Parque Continental Ii,60,2,1,Apartamento,1400,1484,-23.4298787,-46.5591735
Rua Abadiânia,Vila Guilhermina,31,1,0,Apartamento,1098,1367,-23.5351635,-46.5189331
Rua Vinte E Oito de Setembro,Vila Dom Pedro I,120,2,2,Casa,3500,3691,-23.5981227,-46.6108807
Avenida André Ramalho,Parque João Ramalho,45,1,0,Apartamento,980,1155,-23.6482511,-46.5104574
Rua Fernando Dondon,Tatuapé,33,1,0,Studio e kitnet,1900,2016,-23.5464234,-46.5620488
Rua Pedroso,Bela Vista,32,1,0,Apartamento,1400,1526,-23.5626669,-46.6405941
Rua dos Estudantes,Sé,38,1,0,Studio e kitnet,1648,2061,-23.5555266,-46.6346329
Rua Humaitá,Bela Vista,60,1,0,Apartamento,1800,2533,-23.5576384,-46.6422157
Rua Ibitirama,Vila Prudente,80,2,1,Apartamento,1015,1814,-23.5823178,-46.5853328
Rua das Margaridas,Parque Assunção,52,2,1,Apartamento,1450,1830,-23.5998915,-46.7573341
Avenida do Estado,Canindé,58,1,0,Apartamento,1400,1758,-23.5340011,-46.6250016
Rua Conselheiro Moreira de Barros,Lauzane Paulista,62,3,1,Apartamento,1511,2387,-23.4838718,-46.644748
Rua das Dálias,Vila Bela,25,1,0,Apartamento,1150,1344,-23.3133968,-45.956457
Rua Elias Casseb,Jardim Santa Mônica,40,1,0,Casa,1000,1042,-23.4754667,-46.7476845
Rua Dona Vitória Speers,Vila Formosa,264,3,3,Casa,5000,5458,-23.5631974,-46.5550063
Estrada das Lágrimas,Mauá,66,2,1,Apartamento,3950,4670,-23.6440423,-46.574495
Rua Dom Bernardo Nogueira,Vila Gumercindo,33,1,0,Apartamento,2000,2365,-23.6076572,-46.6236725
Rua Gertrúdes de Lima,Centro,47,2,1,Apartamento,2200,2614,-23.6606626,-46.527089
Rua dos Congregados,Vila Alto de Santo André,50,2,1,Apartamento,1732,1891,-23.6289383,-46.5208277
Rua Venezuela,Taboão,49,1,1,Apartamento,970,1230,-23.6732965,-46.6091794
Avenida Engenheiro Armando de Arruda Pereira,Vila do Encontro,65,2,1,Apartamento,1280,1956,-23.6531955,-46.6369427
Rua Curupace,Mooca,80,2,0,Apartamento,2000,2043,-23.5598733,-46.5977889
Rua São Francisco,Sé,36,1,0,Apartamento,2000,2077,-23.5493862,-46.6376137
Rua Ministro Ferreira Alves,Perdizes,80,3,2,Casa,4600,5053,-23.5307159,-46.6837669
Avenida Dedo de Deus,Vila Formosa,33,1,0,Apartamento,1360,1593,-23.5640322,-46.5384899
Alameda Afonso Schmidt,Santa Teresinha,175,3,2,Casa,3650,4141,-23.4948517,-46.6349271
Rua São João Batista,Cambuci,102,2,0,Apartamento,1850,2221,-22.1585644,-51.3869744
Rua Apinajés,Perdizes,68,3,1,Apartamento,4750,6058,-23.5475461,-46.6873344
Avenida General Valdomiro de Lima,Jabaquara,31,1,1,Apartamento,1786,1855,-23.6380516,-46.6471811
Parque Domingos Luís,Jardim São Paulo,60,2,1,Apartamento,2100,2524,-23.4923326,-46.6159326
Rua Potá,Vila Formosa,227,3,2,Casa,6500,7067,-23.5641279,-46.5527456
Rua José Bento,Cambuci,36,1,0,Apartamento,1642,2158,-23.5634221,-46.6164939
Rua Bonifácio Veronese,Jardim Jaqueline,59,3,1,Apartamento,3500,4452,-23.5958959,-46.7512297
Rua Balaio,Vila Sabrina,44,2,1,Apartamento,1800,1869,-23.49174,-46.5646338
Rua Maria Carlota,Vila Esperança,45,1,0,Apartamento,1325,1626,-23.5296496,-46.5279264
Avenida Teresa Cristina,Vila Monumento,100,2,1,Casa em condomínio,1700,1730,-23.5769234,-46.6089861
Rua Bom Pastor,Ipiranga,60,2,0,Apartamento,2000,2716,-23.6020352,-46.6029815
Avenida do Estado,Cambuci,33,1,0,Apartamento,1745,2113,-23.5574918,-46.6192678
Rua Alexandre Benois,Vila Andrade,49,2,1,Apartamento,2900,3462,-23.6355328,-46.7378303
Rua Emílio Baumgart,Cangaiba,75,2,1,Casa,1700,1876,-23.5016857,-46.5298314
Avenida Salgado Filho,Centro,50,2,1,Apartamento,1120,1364,-23.465254,-46.530225
Rua Paulo Ii,Jardim Vitória Régia,35,1,1,Studio e kitnet,1220,1423,-20.8247847,-49.3408925
Rua Ministro Ferreira Alves,Vila Pompéia,50,1,1,Apartamento,3749,4600,-23.5307159,-46.6837669
Rua Mituto Mizumoto,Sé,44,1,0,Apartamento,1400,1594,-23.556919,-46.631989
Rua Dona Vicentina Alegretti,Penha de França,35,2,0,Apartamento,1300,1530,-23.5209879,-46.5388401
Rua Salgueiro,Cidade Patriarca,50,2,0,Apartamento,1300,1350,-23.5314302,-46.505715
Rua Conde Prates,Parque da Mooca,224,3,2,Casa,5650,6156,-23.567881,-46.5935328
Avenida Celso Garcia,Brás,54,2,1,Apartamento,1800,2328,-23.5397235,-46.610307
Rua Jovita,Santana,90,2,1,Casa em condomínio,2400,2610,-23.5043663,-46.6210131
Rua dos Jequitibás,Campestre,95,3,2,Apartamento,3200,3448,-23.6432719,-46.5499869
Rua da Glória,Liberdade,56,2,1,Apartamento,2600,3433,-23.5564179,-46.6341737
Rua Francisco Leitão,Pinheiros,55,1,1,Apartamento,4200,5221,-23.5620712,-46.6806508
Rua Doutor Olavo Egídio,Santana,34,1,1,Apartamento,3000,3116,-23.5005837,-46.6153714
Rua Santo Amaro,Bela Vista,33,1,0,Studio e kitnet,1313,1594,-23.5562005,-46.6400292
Rua Eduardo Luiz de Carvalho,Jardim Almeida Prado,120,2,1,Casa,2500,3206,-23.4351388,-46.5085769
Avenida Salgado Filho,Centro,37,1,1,Studio e kitnet,2137,2661,-23.465254,-46.530225
Largo do Arouche,República,40,1,0,Apartamento,2999,3514,-23.5410441,-46.64537328059034
Rua Tomé de Lara,Tucuruvi,54,2,0,Apartamento,2300,2480,-23.4793839,-46.6090902
Avenida Norberto Mayer,Vila Carrão,60,1,0,Apartamento,1200,1405,-23.5571343,-46.5393908
Rua Dante Alighieri,Vila Prudente,33,1,0,Casa,1300,1408,-23.5798666,-46.5848368
Rua Conde de Porto Alegre,Campo Belo,165,3,2,Casa,9500,10400,-23.6237007,-46.6750769
Rua Doutor Gomes Ferraz,Vila Pereira Barreto,58,3,1,Apartamento,2500,2699,-23.4898668,-46.722756
Rua Alexandre Benois,Vila Andrade,40,1,1,Apartamento,1989,2599,-23.6355328,-46.7378303
Rua Ponte Pensa,Parada Inglesa,54,1,0,Casa,1300,1355,-23.4843493,-46.6051691
Rua Serra de Bragança,Vila Gomes Cardim,95,4,2,Apartamento,3900,5368,-23.5451103,-46.5690758
Rua Atuaí,Vila Esperança,35,1,1,Studio e kitnet,1560,2182,-23.5222627,-46.5302286
Av. Gen. Valdomiro de Lima,Jabaquara,60,2,1,Apartamento,2580,2879,-23.6380971,-46.6472461
Avenida Monteiro Lobato,Macedo,36,1,1,Studio e kitnet,1878,2590,-23.4647321,-46.5129203
Avenida Celso Garcia,Tatuapé,40,2,0,Apartamento,1500,1938,-23.5349989,-46.5790637
Rua Carlos Petit,Vila Mariana,72,1,2,Apartamento,5255,6657,-23.5833767,-46.6318683
Rua Santo Antônio,Bela Vista,54,1,1,Studio e kitnet,2950,3755,-22.5959374,-46.5169555
Rua Jaci,Chácara Inglesa,70,2,1,Apartamento,2000,2973,-23.605836,-46.6285359
Rua Voluntários da Pátria,Santana,27,1,1,Studio e kitnet,1846,2744,-23.50522,-46.6262536
Avenida da Liberdade,Liberdade,79,2,0,Apartamento,2500,3115,-23.5605273,-46.6383623
Rua Professor Athanassof,Cidade Patriarca,42,2,0,Apartamento,1410,1544,-23.5354869,-46.5061016
Rua Adelino de Almeida Castilho,Tatuapé,68,2,1,Apartamento,2300,2787,-23.5330119,-46.5563022
Rua General Chagas Santos,Vila da Saúde,63,2,1,Apartamento,4380,5383,-23.6160308,-46.6272818
Rua Doutor César Castiglioni Júnior,Casa Verde,80,2,0,Casa,2400,2511,-23.5126967,-46.6593312
Rua Natividade Saldanha,São Lucas,38,0,0,Studio e kitnet,1300,1688,-23.59294,-46.5565614
Rua Rego Freitas,República,41,1,0,Studio e kitnet,2670,3299,-23.5446445,-46.6466037
Rua Conselheiro Moreira de Barros,Lauzane Paulista,52,2,1,Apartamento,1366,1999,-23.4838718,-46.644748
Rua Caramuru,Vila da Saúde,24,1,0,Studio e kitnet,2500,2932,-23.6136976,-46.6331887
Rua Jorge Cândido Marin,Taboão,52,2,1,Apartamento,2600,3203,-23.6593528,-46.6160899
Rua Loefgreen,Vila Clementino,88,3,2,Apartamento,4000,5520,-23.5995832,-46.6396401
Rua Tupanaci,Vila Gumercindo,97,3,2,Apartamento,4050,5447,-23.6056832,-46.6191794
Rua Gema,Campanário,52,2,0,Apartamento,1200,1247,-23.6714653,-46.6173962
Rua Malvina Ferrara Samarone,Vila Dom Pedro I,66,3,1,Apartamento,3800,4349,-23.6044974,-46.6037075
Rua Natividade Saldanha,São Lucas,40,0,0,Apartamento,1300,1706,-23.59294,-46.5565614
Rua Caicó,Cidade Patriarca,37,2,0,Apartamento,1362,1753,-23.5325889,-46.505957
Avenida Mariana Caligiori Ronchetti,Jardim Peri,43,1,0,Casa,550,684,-23.4596803,-46.6564158
Praça da República,República,30,1,1,Studio e kitnet,2160,3030,-23.543171200000003,-46.64252052009493
Rua Saramenha,Sumaré,350,2,1,Casa,5500,5875,-23.5404553,-46.690445
Rua das Palmeiras,Gopoúva,50,2,1,Apartamento,1638,2078,-23.4731133,-46.5420283
Rua Nossa Senhora da Saúde,Vila das Mercês,69,3,1,Apartamento,3300,4161,-23.6213099,-46.60488
Rua Voluntários da Pátria,Santana,30,1,1,Studio e kitnet,1600,2516,-23.50522,-46.6262536
Rua Mendes Gonçalves,Brás,98,2,0,Apartamento,1615,2636,-23.5332938,-46.6139188
Rua Avanhandava,Consolação,21,1,0,Studio e kitnet,1200,1640,-23.5513496,-46.6471153
Rua Azevedo Júnior,Brás,48,2,1,Apartamento,2300,2928,-23.5507476,-46.6235089
Avenida Vila Ema,Vila Ema,51,2,0,Apartamento,1450,1832,-23.580112,-46.569454
Rua Chile,Taboão,24,1,0,Casa,830,1031,-23.6599498,-46.6058741
Rua Tupi,Vila Valparaíso,200,3,4,Casa,5000,5203,-23.6693319,-46.5503126
Av. Vila Ema,Vila Ema,61,3,1,Apartamento,2300,2807,-23.580112,-46.569454
Rua Glicério,Liberdade,60,3,1,Apartamento,3060,3920,-23.5598117,-46.6311518
Rua Topázio,Vila Mariana,33,1,1,Studio e kitnet,2600,3422,-23.5752222,-46.6340862
Rua Bela Cintra,Consolação,53,2,1,Apartamento,4725,5694,-23.5564177,-46.6618937
Alameda Jaú,Jardim Paulista,75,2,0,Apartamento,2850,3760,-23.5568356,-46.665513
Rua São Ticiano,Vila Formosa,62,2,1,Apartamento,1394,2065,-23.5682008,-46.5429073
Rua Baetinga,Itaim Bibi,240,3,2,Casa,5800,6372,-23.6051688,-46.6794316
Rua Pedro Vicente,Luz,28,1,0,Studio e kitnet,1450,1656,-23.5254856,-46.6254193
Avenida Sabiá,Indianópolis,50,1,1,Apartamento,3500,5019,-23.5987614,-46.6675502
Praça Ministro Costa Manso,Sé,29,1,0,Apartamento,1113,1490,-23.55332335,-46.62877916740472
Rua Francisco Foot,Jardim Tranqüilidade,45,2,1,Apartamento,1100,1292,-23.4685361,-46.5509504
Rua Pedro de Godói,Vila Prudente,136,4,2,Apartamento,5000,6158,-23.5877102,-46.5823978
Rua Natividade Saldanha,São Lucas,45,0,0,Apartamento,1400,1855,-23.59294,-46.5565614
Rua Marilândia,Freguesia do Ó,70,0,0,Casa,3100,3152,-23.4868102,-46.6965296
Rua Rio Grande do Norte,Vila São Pedro,52,2,1,Apartamento,1600,2062,-23.1918548,-45.8657795
R. Joseph Nigri,Jardim das Perdizes,70,2,1,Apartamento,4100,5318,-23.5177539,-46.6811455
Rua Serra de Bragança,Vila Gomes Cardim,54,2,2,Apartamento,3000,3886,-23.5451103,-46.5690758
Avenida do Café,Vila Guarani,45,1,1,Apartamento,1700,2588,-23.6368396,-46.6413195
Avenida São Miguel,Vila Marieta,60,2,0,Casa,1800,1993,-23.5148713,-46.5200703
Avenida Jaime Torres,Jardim Popular,164,3,4,Casa,4500,4840,-23.5137159,-46.5009269
Avenida dos Carinás,Indianópolis,31,1,0,Studio e kitnet,2514,3388,-23.6132033,-46.6668685
Rua Iguaré,Tatuapé,49,2,1,Apartamento,1420,2135,-23.531759,-46.5827501
Rua Alvaro de Carvalho,Centro,32,1,1,Apartamento,1750,2500,-22.7391165,-47.6482136
Rua Barão de Campinas,Campos Elíseos,32,1,0,Studio e kitnet,950,1644,-23.1896119,-46.9015053
Rua Pedro Doll,Santana,40,1,1,Apartamento,2500,3168,-23.4913009,-46.630531
Rua Rodolfo,Vila Ré,45,2,0,Apartamento,1800,2117,-23.5265504,-46.5102185
Avenida Nova Cantareira,Tucuruvi,52,2,1,Apartamento,1400,2425,-23.4723066,-46.6169336
Rua Pires da Mota,Aclimação,53,1,0,Apartamento,1800,2569,-23.5642779,-46.6299199
Rua Aimberê,Perdizes,43,1,1,Apartamento,1539,2455,-23.5441987,-46.6867665
Rua Delegado Moraes Novaes,Vila Andrade,53,2,1,Apartamento,2000,2938,-23.6342262,-46.7350249
Rua Major Freire,Vila Monte Alegre,70,3,1,Apartamento,2450,3304,-23.6280358,-46.6364586
Rua Pereira Barreto,Santo Amaro,84,2,2,Apartamento,5000,5843,-23.6571932,-46.7037365
Avenida Salgado Filho,Centro,60,2,1,Apartamento,1353,1886,-23.465254,-46.530225
Avenida Sanatório,Jardim Modelo,16,1,0,Studio e kitnet,600,623,-23.4700224,-46.5658767
Rua Gabus Mendes,República,81,2,0,Apartamento,3500,4622,-23.5448546,-46.6427351
Avenida Mário Lopes Leão,Santo Amaro,34,2,1,Apartamento,3250,3697,-23.6507427,-46.7079489
Rua Chui,Paraíso,40,1,1,Apartamento,2761,3680,-23.5759122,-46.6380196
Rua Fernão Dias,Pinheiros,27,1,0,Studio e kitnet,3000,3591,-23.5669334,-46.6955626
Rua da Fonte,Jardim Bela Vista,75,2,2,Apartamento,2500,3316,-23.5629263,-46.779588
Rua Estado de Israel,Vila Clementino,42,1,1,Apartamento,1700,2455,-23.5945594,-46.6424322
Rua Cayowaá,Perdizes,34,1,0,Apartamento,1400,1935,-23.5469902,-46.6899356
Rua Acaraú,Bela Vista,38,1,0,Apartamento,1340,1803,-23.5538741,-46.6488892
Rua Duarte de Azevedo,Santana,44,1,1,Apartamento,2200,3082,-23.5011251,-46.6173467
Rua Doutor Teodoro Baima,República,29,1,0,Studio e kitnet,1300,1750,-23.5469392,-46.6461959
Rua Caminha de Amorim,Alto de Pinheiros,151,2,0,Casa,15000,16140,-23.5443448,-46.7055966
Largo do Arouche,República ,30,1,0,Studio e kitnet,3500,4217,-23.5410441,-46.64537328059034
Rua Caiubi,Perdizes,75,2,0,Apartamento,3000,3493,-23.5385029,-46.6746352
Rua do Lavapés,Cambuci,35,1,0,Studio e kitnet,1470,1927,-23.5622441,-46.6216806
Rua Álvaro Luís Roberto de Assumpção,Campo Belo,37,1,1,Apartamento,2200,3149,-23.6186344,-46.6779234
Rua Miguel Sevílio,Rio Pequeno,70,2,1,Apartamento,2200,3014,-23.5646821,-46.75254
Rua Caetano Pinto,Brás ,37,1,0,Apartamento,1354,1773,-23.5463504,-46.62279
Rua Cancioneiro Popular,Santo Amaro,200,3,2,Casa,10000,11340,-23.6292245,-46.6941202
Rua Barão de Jaceguai,Campo Belo,45,1,1,Apartamento,2300,2989,-23.6256697,-46.6797248
Rua Francisco Justino de Azevedo,Aclimação,65,3,1,Apartamento,3110,3808,-23.5634109,-46.6238037
Rua Sete de Abril,República,42,1,0,Apartamento,1600,2281,-23.5452451,-46.6417454
Rua Vitória Régia,Campestre,101,3,2,Apartamento,4000,5215,-22.7590223,-47.6597482
Rua Sampaio Viana,Paraíso,158,4,0,Apartamento,2700,4074,-23.5742729,-46.6476894
Rua Botocudos,Vila Anastácio,92,3,1,Casa,3500,3635,-23.5154162,-46.7240997
Rua Fradique Coutinho,Pinheiros,66,1,1,Apartamento,7100,8592,-23.562644,-46.6868335
Rua Pascal,Campo Belo,30,1,1,Studio e kitnet,2800,3506,-23.6163611,-46.6772909
Avenida São João,Santa Cecília,41,1,1,Apartamento,1500,1830,-23.5352463,-46.6531381
Rua Kalil Nader Habr,Vila Santo Estefano,70,3,1,Casa,2200,2293,-23.6303058,-46.6228605
Rua do Arraial,Vila Gumercindo,67,2,1,Apartamento,2480,3293,-23.6029717,-46.6208555
Rua Francisco José da Silva,Vila Andrade,51,2,1,Apartamento,3800,4325,-23.6267095,-46.7425972
Rua Amaral Gurgel,Vila Buarque,35,2,0,Apartamento,1500,2308,-23.5453051,-46.6477333
Avenida Vereador José Diniz,Santo Amaro,45,1,1,Apartamento,2200,3069,-23.6272108,-46.6845584
Rua Bonifácio Veronese,Jardim Jaqueline,55,2,1,Apartamento,1200,1809,-23.5958959,-46.7512297
Rua dos Pinheiros,Pinheiros,30,1,0,Studio e kitnet,4200,4977,-23.5677563,-46.6929269
Rua José Maria Lisboa,Jardim Paulista,45,1,1,Apartamento,2900,4212,-23.5706183,-46.6551296
Rua General Jardim,Vila Buarque,26,1,0,Apartamento,2000,2360,-23.5447191,-46.6465326
Avenida Doutor Ricardo Jafet,Ipiranga,80,3,1,Apartamento,2100,2991,-23.5881113,-46.6196471
Avenida Itaboraí,Bosque da Saúde,64,2,1,Apartamento,1666,2781,-23.6089,-46.6265542
Avenida Paulista,Bela Vista,37,1,1,Apartamento,3000,3604,-23.570947,-46.6445764
Rua Doutor Alfredo Ellis,Bela Vista,25,1,0,Studio e kitnet,3780,3828,-23.5629859,-46.6441877
Avenida Curió,Campanário,44,2,1,Apartamento,1700,2266,-23.6632997,-46.6201453
Avenida Mofarrej,Vila Leopoldina,69,1,1,Apartamento,7100,8310,-23.5272463,-46.7402306
Rua Borges Lagoa,Vila Clementino,25,1,0,Studio e kitnet,1080,1814,-23.5972377,-46.6412485
Rua Santo Antônio,Bela Vista,49,1,1,Studio e kitnet,3100,4137,-22.5959374,-46.5169555
Rua Santa Isabel,Vila Buarque,28,1,0,Studio e kitnet,950,1377,-23.5427925,-46.6466641
Helion Póvoa,Vila Olímpia,98,2,1,Apartamento,2584,4198,-23.5982063,-46.6741111
Rua Vale da Perdiz,Jardim Miriam,42,1,0,Casa,850,887,-23.6776692,-46.6318003
Rua Simão Álvares,Pinheiros,80,2,1,Apartamento,4500,6122,-23.5602833,-46.6913173
Rua Borges Lagoa,Vila Clementino,25,1,0,Apartamento,1320,2217,-23.5972377,-46.6412485
Rua General Jardim,Vila Buarque,27,1,0,Studio e kitnet,3000,3576,-23.5447191,-46.6465326
Alameda Franca,Jardim Paulista,77,2,1,Apartamento,5400,6653,-23.5609563,-46.6647052
Praça Dom Gastão Liberal Pinto,Itaim Bibi,72,2,1,Apartamento,2980,4358,-23.58365605,-46.67024424034561
Rua Turiassu,Perdizes,25,1,0,Studio e kitnet,3000,3947,-23.5300179,-46.6769814
Rua Doutor Diogo de Faria,Vila Clementino,27,1,0,Studio e kitnet,3100,3770,-23.5956004,-46.6451745
Rua Tucuna,Pompeia,67,2,1,Apartamento,3400,4822,-23.5313031,-46.6829764
Rua Ministro Godói,Perdizes,23,1,0,Studio e kitnet,2900,3695,-23.5383278,-46.6723021
Rua da Consolação,Consolação,62,2,1,Apartamento,2252,2927,-23.5480826,-46.6492296
Avenida Arruda Botelho,Alto de Pinheiros,92,3,2,Apartamento,5600,8230,-23.553307,-46.7192042
Rua Freire Farto,Jabaquara,85,1,1,Casa,1600,1847,-23.6363051,-46.6489336
Rua General Jardim,Vila Buarque,37,1,0,Apartamento,1320,2361,-23.5447191,-46.6465326
Rua Pascal,Campo Belo,75,2,1,Apartamento,3600,5191,-23.6163611,-46.6772909
Rua Santa Izabel,Vila Augusta,68,3,1,Apartamento,2680,3289,-23.477748,-46.5417244
Rua Paulistânia,Vila Madalena,58,2,1,Apartamento,4950,6220,-23.5464359,-46.6923931
Rua Jesuíno Arruda,Itaim Bibi,54,1,1,Apartamento,3663,5141,-23.5819849,-46.6743898
Rua Piratininga,Brás,60,2,1,Apartamento,2272,2968,-23.5488442,-46.6184609
Avenida Washington Luís,Santo Amaro,38,1,0,Studio e kitnet,1090,1740,-23.6528619,-46.6801907
Rua Doutor Plínio Barreto,Bela Vista,100,3,1,Apartamento,2200,3574,-23.5575749,-46.6521241
Rua Doutor Seng,Bela Vista,40,1,1,Apartamento,3300,4632,-23.5614284,-46.6503538
Rua Tito,Centro,70,2,2,Apartamento,1699,3009,-23.0151392,-46.8516386
Avenida Mazzei,Vila Mazzei,70,3,1,Apartamento,1550,2410,-23.4794245,-46.6079918
Rua Alves Guimarães,Pinheiros,74,2,1,Apartamento,3400,4535,-23.5516401,-46.6811417
Avenida Coronel Sezefredo Fagundes,Tucuruvi,90,3,2,Apartamento,3600,3989,-23.4638012,-46.6035117
Rua Bandeira Paulista,Itaim Bibi,45,1,0,Apartamento,5500,7584,-23.5840756,-46.6758147
Rua Teffé,Santa Maria,100,3,2,Apartamento,2950,3989,-23.6308464,-46.5545677
Rua Carlos Petit,Vila Mariana,25,1,0,Studio e kitnet,2500,3058,-23.5833767,-46.6318683
Rua Bacairis,Vila Formosa,39,1,1,Studio e kitnet,1700,2698,-23.5638003,-46.5569956
Rua Casa do Ator,Vila Olímpia,31,1,1,Studio e kitnet,3696,4817,-23.5989412,-46.678818
Rua Ibitirama,Vila Prudente,50,2,1,Apartamento,2277,2788,-23.5823178,-46.5853328
Rua Bela Cintra,Consolação,45,2,1,Apartamento,5400,6771,-23.5564177,-46.6618937
Rua Alberto Lohnhoff,Lauzane Paulista,100,3,0,Casa,1700,1773,-23.4729069,-46.6468441
Rua Itza,Jardim Modelo,50,2,1,Apartamento,1750,2178,-23.4683134,-46.5763568
Rua Casa do Ator,Vila Olímpia,34,1,1,Studio e kitnet,3696,4891,-23.5989412,-46.678818
Rua Anhaia,Bom Retiro,26,1,0,Studio e kitnet,1400,1964,-23.5297111,-46.6421208
Rua Major Dantas Cortez,Vila Gustavo,42,2,1,Apartamento,1760,2268,-23.4850273,-46.5928799
Rua Visconde de Inhaúma,Vila da Saúde,35,1,1,Apartamento,2506,3209,-23.6172099,-46.6330904
Rua Marquesa de Santos,Vila Dom Pedro I,43,1,1,Studio e kitnet,2400,3293,-23.6056745,-46.6124582
Avenida Rouxinol,Indianópolis,42,1,1,Apartamento,2070,3570,-23.6006468,-46.6738412
Rua Cerqueira César,Centro,28,1,0,Studio e kitnet,738,1069,-21.1800816,-47.809208
Rua São Gil,Tatuapé,80,2,1,Casa,2300,2398,-23.5486288,-46.5539894
Avenida do Café,Vila Guarani,45,1,0,Apartamento,1800,2619,-23.6368396,-46.6413195
Rua Bernardino de Campos,Campo Belo,100,3,2,Casa,3000,3249,-23.6233654,-46.6821872
Rua Professor Pedro da Cunha,Perdizes,20,1,1,Studio e kitnet,1950,2475,-23.5398272,-46.6743898
Rua Visconde Parnaíba,Brás,37,1,1,Apartamento,2400,2893,-23.5447101,-46.605292
Rua Doutor Augusto de Miranda,Vila Pompéia,61,2,1,Apartamento,4100,5104,-23.5326085,-46.6912451
Rua Zanzibar,Casa Verde,50,2,0,Apartamento,1700,1920,-23.5140629,-46.6542028
Rua Bertioga,Chácara Inglesa,39,2,0,Apartamento,2500,3141,-23.6102108,-46.6351712
Rua Ibitirama,Vila Prudente,26,1,0,Studio e kitnet,1750,2309,-23.5823178,-46.5853328
Rua Euclides da Silveira,Casa Verde,50,1,1,Apartamento,2900,3512,-23.507761,-46.6517593
Rua João Adolfo,Centro,50,1,0,Apartamento,2190,2762,-23.5809871,-48.0364038
Avenida Lacerda Franco,Cambuci,51,2,1,Apartamento,2650,3640,-23.5626448,-46.622194
Avenida Curió,Campanário,47,2,1,Apartamento,1900,2447,-23.6632997,-46.6201453
Rua Iquiririm,Butantã,65,2,2,Apartamento,3000,4246,-23.5734985,-46.7277554
Rua Martiniano de Carvalho,Bela Vista,35,1,0,Studio e kitnet,1400,1764,-23.565397,-46.6427116
Rua Professor Tranquilli,Vila Mariana,80,2,2,Apartamento,4200,5736,-23.5983133,-46.6316556
Rua Pedro Colaço,Piqueri,73,2,2,Apartamento,1834,2895,-23.5063129,-46.7093959
Rua Batataes,Jardim Paulista,28,1,1,Studio e kitnet,3450,4775,-23.5714135,-46.6561708
Praça Alberto Lion,Cambuci,28,1,0,Apartamento,1600,2012,-23.562555,-46.61134046799562
Rua Teixeira de Melo,Tatuapé,30,1,1,Studio e kitnet,2200,2664,-23.5361486,-46.573634
Rua Coronel Francisco Inácio,Vila Moinho Velho,56,2,1,Apartamento,2400,3008,-23.617401,-46.6030023
Rua João Ventura Batista,Vila Guilherme,67,2,1,Apartamento,2500,3131,-23.5147149,-46.609433
