address,district,area,bedrooms,garage,type,rent,total,latitude,longitude
Rua Pierre Martin,Vila Vermelha,42,1,0,Casa,1150,1199,,
Rua Domiciano Ribeiro,Casa Verde Alta,50,1,0,Casa em condomínio,935,1121,,
Rua Santa Madalena,Liberdade,48,1,0,Apartamento,2420,2451,,
Rua Bom Jesus,Vila Regente Feijó,50,2,1,Apartamento,2350,3112,,
Rua Cônego Vicente Miguel Marino,Barra Funda,36,2,0,Apartamento,1980,2376,,
Rua Jaracatiá,Jardim Umarizal,54,2,1,Apartamento,1518,2077,,
Rua Caracaxá,Vila Nivi,160,3,1,Casa,2600,2710,,
Rua Marilândia,Vila Primavera,55,2,0,Apartamento,1450,1556,,
Avenida Salgado Filho,Jardim Cristin Alice,52,2,0,Apartamento,1033,1388,,
Avenida São João,Campos Elíseos,40,1,0,Apartamento,1800,2113,,
Rua Coelho Barradas,Parque da Vila Prudente,30,1,0,Apartamento,1985,2362,,
Rua Asdrúbal do Nascimento,Bela Vista,29,1,0,Apartamento,2800,3313,,
Rua Luís Correia de Melo,Vila Cruzeiro,45,1,1,Apartamento,2780,3488,,
Avenida Menotti Laudisio,Jardim Cidade Pirituba,26,1,1,Studio e kitnet,1400,1734,,
Rua João Artoni Testae,Jardim Testae,70,2,1,Casa,1550,1631,,
Avenida Guarapiranga,Parque Alves de Lima,48,2,1,Apartamento,1890,2509,,
Avenida Rubens Fraga de Toledo Arruda,Engenheiro Goulart,50,2,0,Casa,1300,1395,,
Rua Professor Francisco Accioly,Vila Antonieta,100,2,1,Casa,1800,2170,,
Rua Bento Branco de Andrade Filho,Jardim Dom Bosco,69,2,1,Apartamento,3100,4187,,
Rua Basílio da Cunha,Vila Deodoro,97,3,0,Apartamento,2100,2697,,
Alameda Barão de Limeira,Campos Elíseos,34,1,0,Studio e kitnet,730,1149,,
Rua Padre Isidoro,Vila Nova York,44,2,0,Apartamento,1600,1662,,
Rua Maestro Cardim,Liberdade,165,2,0,Casa,6000,6187,,
Rua Francisco Fett,Vila Paulo Silas,70,2,0,Casa,1500,1673,,
Rua Antônio Artoni,Vila Vera,85,2,1,Casa,2000,2177,,
Rua Aimutong,Tucuruvi,38,1,0,Casa em condomínio,953,1019,,
Rua Luís Carlos Paraná,Jardim Cidália,170,3,2,Casa,3700,4082,,
Rua César Pena Ramos,Vila Santa Maria,90,1,0,Casa,900,1397,,
Rua Sousa Coutinho,Sacomã,50,2,1,Apartamento,2350,2980,,
Rua Ministro Barros Pimentel,Parque Maria Luiza,110,3,2,Casa,3255,3528,,
Rua Natal,Vila Bertioga,86,3,2,Apartamento,3366,4438,,
Rua Afonso Célso Figueiredo,Jardim Montreal,197,2,3,Casa,3600,3898,,
Rua Carlos Bigatti,Jardim Castelo,48,2,1,Apartamento,1190,1636,,
Avenida Leôncio de Magalhães,Jardim São Paulo(zona Norte),50,2,1,Apartamento,3052,3819,,
Rua Antônio Amaral,Vila Antonieta,40,2,0,Casa,900,965,,
Praça Franklin Roosevelt,Consolação,42,1,0,Studio e kitnet,3300,3967,,
Avenida Cupecê,Jardim Prudência,73,3,1,Apartamento,2200,3008,,
Avenida Guilherme Mankel,Vila Clarice,47,2,1,Apartamento,1500,1938,,
Rua Gilka,Vila Moraes,80,2,1,Casa,1550,1616,,
Rua Darwin,Jardim Santo Amaro,80,2,2,Apartamento,3350,4513,,
Rua Rubens Sverner,Chácara Santo Antônio (zona Sul),38,1,0,Studio e kitnet,2350,2457,,
Rua Major Quedinho,Centro,48,1,0,Apartamento,4000,5019,,
Rua Celso Vieira,Parque Reboucas,30,1,0,Apartamento,685,1126,,
Rua Raimundo Mattiuzzo,Vila Araguaia,17,1,0,Casa,800,876,,
Avenida Túlio Teodoro de Campos,Vila Paulista,34,1,1,Apartamento,2200,2774,,
Avenida Doutor Guilherme Dumont Villares,Jardim Londrina,50,1,2,Apartamento,2000,2842,,
Rua Urbano da Silva,Vila Santa Edwiges,200,3,4,Casa,3860,4090,,
Rua Maracanã-guaçu,Jardim São Francisco (zona Leste),46,2,1,Apartamento,1400,1743,,
Alameda Barão de Limeira,Campos Elíseos,47,1,0,Studio e kitnet,1200,1650,,
Rua Alexandre Rapin,Jardim Celeste,52,2,1,Apartamento,1100,1642,,
Rua Sansão Alves dos Santos,Cidade Monções,47,1,1,Apartamento,4600,5841,,
Rua Doutor Melo Alves,Cerqueira César,82,2,0,Apartamento,4000,5228,,
Rua Coronel Gustavo Santiago,Vila Zilda,29,1,0,Apartamento,2000,2277,,
Rua João Simões de Souza,Parque Reboucas,47,2,1,Apartamento,3000,3516,,
Rua Caquito,Vila Sao Geraldo,50,2,0,Casa,1360,1597,,
Rua Serra de Jairé,Quarta Parada,38,1,0,Apartamento,2290,2806,,
Rua Ascencional,Jardim Ampliação,38,1,1,Apartamento,3000,3545,,
Rua Dr. Fomm,Belenzinho,44,2,0,Apartamento,2200,2478,,
Rua Mexicana,Vila Endres,50,2,1,Apartamento,1500,2023,,
Avenida Guilhermina Vieira,Vila Miriam,85,2,2,Casa,1840,1938,,
Rua Hanna Abduch,Vila Palmeiras,45,1,1,Casa,1680,1795,,
Rua Caçador de Esmeraldas,Vila São José,40,1,0,Casa,1180,1350,,
Rua Engenheiro Jean Buff,Jardim Paraíso,34,1,1,Apartamento,1645,2250,,
Rua Paulo Martinez,Jardim Seckler,52,1,0,Apartamento,1035,1093,,
Rua Marrocos,Jardim Cotiana,100,3,2,Casa,2500,2686,,
Rua Doutor Sérgio Meira,Barra Funda,30,1,0,Apartamento,2551,3000,,
Rua Ambrizette,Jardim Fonte do Morumbi,72,2,1,Apartamento,5000,6267,,
Rua Marie Nader Calfat,Jardim Ampliação,34,1,1,Studio e kitnet,1606,2409,,
Rua Arapá,Vila Santa Catarina,38,1,1,Apartamento,1980,2739,,
Avenida Santo Albano,Vila Vera,30,1,0,Casa,1062,1107,,
Rua Primícias,Chácara Califórnia,40,1,0,Apartamento,1500,1760,,
Rua Frei Inácio da Conceição,Vila São Luís(zona Oeste),15,1,0,Studio e kitnet,1010,1549,,
Rua Murutinga do Sul,Chácara Santo Antônio (zona Leste),80,3,1,Apartamento,2500,3472,,
Rua Arquiteto Heitor de Melo,Vila Euthalia,45,1,0,Casa,1118,1195,,
Rua Geishofer,Jardim Baruch,82,2,1,Apartamento,1250,1617,,
Rua Luís Fláquer,Carandiru,32,1,0,Apartamento,1500,1558,,
Rua Melo Palheta,Água Branca,50,2,1,Apartamento,1790,2909,,
Rua Teresa Veiga,Freguesia do Ó,60,2,0,Casa,1150,1212,,
Avenida Professor José Maria Alkmin,Butantã,60,2,1,Apartamento,1620,2567,,
Rua Heitor de Souza Pinheiro,Super Quadra Morumbi,68,3,2,Apartamento,2172,3190,,
Rua Alves de Almeida,Chácara Belenzinho,49,2,0,Apartamento,8000,8102,,
Rua Ática,Jardim Brasil (zona Sul),23,1,0,Studio e kitnet,1750,1773,,
Rua Robério Dias,Vila Ema,53,1,0,Apartamento,1600,1945,,
Rua Engenheiro Dario Machado de Campos,Vila Serralheiro,30,1,0,Casa,690,719,,
Rua Monsenhor João Lauriano,Vila Ramos,40,1,0,Casa,770,802,,
Rua Maria Pais de Barros,Vila Marari,20,1,0,Studio e kitnet,566,588,,
Rua Euclides de Andrade,Jardim Vera Cruz,84,2,0,Apartamento,2876,3877,,
Avenida Professor Gióia Martins,Jardim Monte Kemel,125,3,2,Casa,4200,4375,,
Rua Artur Prado,Paraíso,32,1,0,Studio e kitnet,3000,3779,,
Rua Raizal,Vila Constança,110,2,0,Casa,2600,2710,,
Rua Doutor Leite Pereira,Vila Brasílio Machado,32,1,0,Casa em condomínio,1550,1762,,
Avenida Abílio Pereira de Almeida,Vila São Domingos,60,1,0,Casa,940,980,,
Rua Laerte,Vila Mariza Mazzei,36,1,0,Casa,1000,1042,,
Avenida Coronel Francisco Júlio César Alfieri,Vila São Paulo,65,2,1,Apartamento,1500,2562,,
Rua Conselheiro Lafaiette,Mooca,40,2,0,Studio e kitnet,2200,2693,,
Rua Doutor Luiz Migliano,Jardim Caboré,50,1,1,Apartamento,4000,4886,,
Rua Franklin Magalhães,Vila Santa Catarina,55,2,1,Apartamento,2150,3113,,
Rua Brigadeiro Galvão,Barra Funda,65,2,2,Apartamento,3000,4132,,
Rua Itapajé,Vila Nova Cachoeirinha,40,2,0,Casa,1200,1301,,
Avenida Yervant Kissajikian,Vila Constancia,40,1,0,Casa,1270,1323,,
Rua Carlos Belmiro Correia,Parque Peruche,57,2,1,Casa,1500,2306,,
Avenida Doutor Altino Arantes,Vila Clementino,230,3,3,Apartamento,12000,15500,,
Rua Leandro Teixeira,Paraisópolis,48,2,1,Apartamento,1260,1848,,
Rua Comendador Gil Pinheiro,Chácara Califórnia,47,2,1,Apartamento,2195,2812,,
Rua Alves de Almeida,Chácara Belenzinho,49,2,1,Apartamento,8000,8102,,
Rua Paulo Martinez,Jardim Seckler,27,1,0,Apartamento,885,925,,
Rua Barão de Tatuí,Vila Buarque,46,1,0,Apartamento,1200,1794,,
Rua Doutor Cesário Mota Júnior,Vila Buarque,39,1,0,Studio e kitnet,2200,2919,,
Avenida Rio Branco,Campos Elíseos,30,1,1,Apartamento,750,1369,,
Rua João Gomes Batista,Jardim Cidália,30,1,0,Apartamento,1250,1698,,
Rua Luís Correia de Melo,Vila Cruzeiro,60,2,1,Apartamento,4200,4999,,
Avenida do Oratório,Vila Industrial,48,2,1,Apartamento,1389,1984,,
Avenida Rotary,Vila das Bandeiras,36,2,1,Apartamento,1700,2074,,
Rua Aurora,Santa Efigênia,35,1,0,Studio e kitnet,1390,1816,,
Rua Manoel Fernandes Lopes,Mauá,13,1,0,Casa,800,840,,
Rua Paiaguás,Vila Congonhas,130,3,2,Casa,5500,6100,,
Rua Clementine Brenne,Paraisópolis,36,2,0,Apartamento,1650,2226,,
Rua Álvaro Rodrigues,Vila Cordeiro,40,1,1,Apartamento,3500,4453,,
Rua Marcus Pereira,Vila Suzana,100,2,2,Apartamento,2897,4661,,
Rua Japuruchitá,Alto da Mooca,250,3,2,Casa,5900,6455,,
Avenida José Antônio Cabral,Jardim Rosa de Franca,77,3,2,Apartamento,2248,2925,,
Rua Santa Fé do Sul,Vila Maria Alta,50,2,1,Casa,2215,2376,,
Avenida Nossa Senhora do Sabará,Vila Sofia,59,2,1,Apartamento,2200,2948,,
Praça Américo Jacomino,Sumarezinho,24,1,0,Studio e kitnet,3100,3804,,
Rua Doutor Orlando Zamitti Mammana,Jardim Paraíso,67,2,1,Apartamento,1800,3277,,
Rua José Adorno,Vila Mesquita,124,3,2,Apartamento,2600,3861,,
Rua Baronesa de Itu,Vila Buarque,36,1,1,Studio e kitnet,5000,5852,,
Rua Doutor Goulart Penteado,Vila Diva (zona Leste),130,3,3,Apartamento,4500,6232,,
Rua Pintassilgo,Vila Uberabinha,54,2,1,Apartamento,5000,5765,,
Avenida Benigno Carrera,Vila Campestre,33,1,0,Studio e kitnet,1400,1454,,
Avenida Duque de Caxias,Campos Elíseos,30,1,0,Studio e kitnet,1300,1780,,
Rua Vera Cruz,Jardim Novo Santo Amaro,82,3,1,Apartamento,2415,3263,,
Rua Ribeiro do Vale,Brooklin Paulista,40,1,1,Apartamento,3500,5109,,
Rua Doutor Paschoal Imperatriz,Vila Gertrudes,74,2,1,Apartamento,8500,10400,,
Rua Sara Bernhard,Vila Cláudia,96,3,1,Apartamento,1687,2502,,
Rua Eduardo Pereira,Vila Guarani (z Sul),30,1,0,Studio e kitnet,700,802,,
Alameda Eduardo Prado,Campos Elíseos,85,2,0,Casa,1597,1665,,
Rua Pedro Gomes Cardim,Vila Progredior,88,2,2,Apartamento,3500,5422,,
Rua Dulce Sena Guimaraes da Silva,Vila Renata,25,1,0,Studio e kitnet,600,842,,
Avenida Duque Caxias,Campos Elíseos,54,1,0,Apartamento,1900,2574,,
Rua Caetanos,Vila Regente Feijó,160,3,3,Apartamento,15000,17470,,
Travessa Buenópolis,Mooca,150,3,1,Casa,3900,4242,,
Rua Ângelo Pereira,Vila Talarico,40,1,0,Casa,1200,1344,,
Rua Santa Maria Goretti,Vila Maria Alta,60,1,1,Casa,700,876,,
Rua dos Guaianazes,Campos Elíseos,32,1,0,Apartamento,950,1533,,
Rua Henrique Neri Ramos,Saúde,60,1,1,Casa,900,968,,
Rua Joaquim Carlos,Brás,75,2,0,Apartamento,1700,1803,,
Rua Abagiba,Saúde,120,2,1,Casa,1980,2064,,
Rua Jaracatia,Jardim Umarizal,59,2,1,Apartamento,1400,1854,,
Rua Ouvidor Peleja,Vila Mariana,70,1,1,Casa,2000,2290,,
Rua Santa Madalena,Liberdade,64,1,0,Apartamento,1780,2658,,
Rua Sebastião Domingues,Jardim Clímax,75,1,0,Casa,1000,1122,,
Rua Asdrúbal do Nascimento,Bela Vista,36,2,1,Apartamento,2700,3234,,
Rua Nova Jerusalém,Chácara Santo Antônio (zona Leste),95,2,0,Apartamento,2000,2227,,
Avenida Padre Arlindo Vieira,Jardim Vergueiro (sacomã),50,2,1,Apartamento,985,1561,,
Rua Antônio de Godói,Centro Histórico de São Paulo,37,1,0,Studio e kitnet,1125,1494,,
Avenida Coronel José Pires de Andrade,Vila Vera,60,2,0,Casa,1300,1455,,
Rua dos Carmelitas,Liberdade,54,1,0,Apartamento,1650,2201,,
Rua Hortênsia,Vila Mariza Mazzei,55,1,0,Casa,1236,1589,,
Rua Antônio de Jussieu,Jardim Vila Formosa,200,4,4,Casa,2800,3103,,
Rua Piraçununga,Vila Bertioga,65,2,1,Casa,2200,2345,,
Rua Coronel Fawcett,Vila Moraes,50,1,0,Casa,1200,1360,,
Rua Hermann Teles Ribeiro,Vila Invernada,80,2,2,Casa,2210,2578,,
Rua César Guimarães,Aclimação,50,1,0,Apartamento,1650,1963,,
Rua Almeida Ferraz,Parque Jabaquara,199,3,2,Casa,2350,2389,,
Rua Eugênio Gaudêncio Costa,Vila União (zona Leste),70,2,1,Casa em condomínio,1105,1402,,
Rua Sagrado Coração de Jesus,Jardim Iracema,42,1,1,Apartamento,1200,1411,,
Rua Américo Garibaldi,Vila Arruda,60,2,0,Casa,1250,1423,,
Rua General Gastão Goularte,Vila Guarani (zona Sul),70,1,0,Casa,1350,1530,,
Rua Professor Oliveira Fausto,Alto da Mooca,80,2,1,Casa,2300,2398,,
Rua Padre Isidoro,Vila Nova York,35,2,0,Apartamento,1300,1500,,
Avenida Jacobus Baldi,Jardim Casablanca,56,2,1,Apartamento,1350,1822,,
Rua Comendador Armando Pereira,Parque Casa de Pedra,40,1,0,Casa em condomínio,1100,1189,,
Rua Doutor Ubaldino do Amaral,Vila São Pedro,85,1,0,Casa,1300,1355,,
Rua Center,Jardim Santa Emilia,60,2,1,Casa,1400,1460,,
Rua Oswaldo Casimiro Müller,Cidade Monções,65,2,2,Casa,2165,2788,,
Alameda Eduardo Prado,Campos Elíseos,60,1,0,Apartamento,3100,3775,,
Avenida Duque de Caxias,Campos Elíseos,42,1,0,Apartamento,1590,1926,,
Rua Álvaro de Carvalho,Centro Histórico de São Paulo,48,1,0,Studio e kitnet,1600,2111,,
Rua General Isidoro Dias Lopes,Vila Amália (zona Norte),100,2,0,Casa,1500,1563,,
Praça Conceição do Herval,Chácara Santo Antônio (zona Leste),56,2,0,Apartamento,1350,1618,,
Rua João Agostinho,Vila Paulistania,65,2,1,Casa,1400,1460,,
Rua Castilho,Brooklin Paulista,45,1,1,Apartamento,3510,4250,,
Viela Altair,Jardim Palmira,55,1,0,Casa,740,807,,
Rua Sebastião Andrade Bonani,Jardim Prudência,69,2,1,Casa,2000,2244,,
Avenida Elísio Teixeira Leite,Sítio Morro Grande,40,2,1,Apartamento,1100,1392,,
Rua Doutor Gabriel da Veiga,Vila Baruel,25,1,0,Apartamento,1100,1237,,
Avenida Álvaro Ramos,Quarta Parada,42,2,0,Apartamento,1480,1592,,
Rua Honoré Daumier,Vila Lageado,145,2,1,Casa,2750,2969,,
Rua Turumãs,Vila Parque Jabaquara,45,1,0,Apartamento,1800,2038,,
Rua Manguari,Jardim Andarai,60,2,1,Apartamento,1500,1958,,
Rua Cônego Vicente Miguel Marino,Barra Funda,35,1,0,Casa,1500,1613,,
Rua Ministro Nélson Hungria,Vila Tramontano,35,1,1,Apartamento,1655,2537,,
Rua Toledo Barbosa,Belenzinho,52,1,0,Apartamento,1900,2223,,
Rua Asdrúbal do Nascimento,Bela Vista,37,2,0,Apartamento,3880,4523,,
Rua Doutor José Cássio Soares,Parque São Lucas,55,1,0,Casa,1130,1182,,
Rua Doutor Bento Teobaldo Ferraz,Várzea da Barra Funda,40,2,0,Apartamento,2350,2782,,
Rua Elias Acras,Jardim Celeste,85,2,0,Apartamento,1150,1238,,
Rua Luiz Grassmann,Jardim Mirante,27,1,0,Studio e kitnet,1400,1844,,
Rua Charles Hoyt,Vila Fachini,87,2,0,Apartamento,1290,1686,,
Avenida Corifeu de Azevedo Marques,Vila Lageado,60,2,1,Casa,2536,2743,,
Avenida dos Ourives,Jardim São Saverio ,40,2,0,Apartamento,1330,1741,,
Rua Major Quedinho,Centro,30,1,0,Studio e kitnet,1751,2319,,
Rua Manguaba,Jardim Umuarama,62,2,1,Apartamento,1850,2491,,
"R. Evans, 178 - São Paulo - Sp, 03648-020, Brasil",Vila Matilde,34,1,0,Apartamento,1600,1812,,
Avenida Cônego José Salomon,Vila Portugal,49,2,0,Apartamento,1150,1494,,
Rua São José do Barreiro,Água Rasa,22,1,0,Casa em condomínio,777,894,,
Rua Doutor Laerte Setúbal,Vila Suzana,64,2,1,Apartamento,2100,2991,,
Avenida Renata,Chácara Belenzinho,120,3,1,Casa,2500,2806,,
Avenida Mendonça Drumond,Jardim Maringá,30,1,0,Casa,780,843,,
Rua Giacomo Cozzarelli,Vila Santa Teresa (zona Sul),46,2,1,Apartamento,1400,1738,,
Rua Conselheiro Elias de Carvalho,Vila Mascote,80,2,1,Casa,2294,2491,,
Avenida Rio de Janeiro,Vila Bremen,54,2,1,Apartamento,1190,1649,,
Rua Professor Atílio Innocenti,Vila Nova Conceição,52,1,0,Apartamento,2570,3117,,
Rua Lima Cantuária,Vila Industrial,86,2,0,Casa,1900,1981,,
Rua Jorge Duprat Figueiredo,Vila Paulista,59,2,1,Apartamento,2800,3608,,
Avenida Senador Queirós,Centro Histórico de São Paulo,36,1,0,Studio e kitnet,1500,2445,,
Avenida Parada Pinto,Vila Nova Cachoeirinha,49,2,1,Apartamento,1550,2199,,
Rua Campo Santo,Parque das Nações,50,2,1,Apartamento,1350,1402,,
Rua Doutor Raphael de Oliveira Pirajá,Jardim Santos Dumont,80,2,2,Casa,2350,2389,,
Rua Domingos Maza,Vila Boacava,25,1,0,Casa em condomínio,800,834,,
Avenida Tomás de Sousa,Jardim Monte Azul,32,1,0,Casa,1282,1337,,
Praça Doutor Mário Margarido,Liberdade,35,1,0,Apartamento,1200,1577,,
Rua Manuel Dias de Oliveira,Jardim Alvorada (zona Oeste),100,2,2,Casa,3000,3127,,
Rua Santa Cruz do Rio Pardo,Americanópolis,65,1,0,Casa,1250,1303,,
Rua Georgina de Albuquerque,Parque Jabaquara,125,3,2,Casa,3300,3630,,
Rua André Bloc,Vila Nova Mazzei,209,3,3,Casa,4400,4593,,
Travessa Primeiro-sargento-polícia Militar Raul Fernandes das Neves Neto,Vila Gustavo,35,1,0,Casa,878,915,,
Rua Álvaro de Carvalho,Centro Histórico de São Paulo,25,1,0,Apartamento,1410,2019,,
Rua Daniel de Toledo,Vila Hebe,44,2,0,Apartamento,1500,1892,,
Rua Martins Fontes,Centro Histórico de São Paulo,22,1,0,Studio e kitnet,1020,1500,,
Avenida Duque de Caxias,Santa Efigênia,45,1,0,Apartamento,814,1281,,
Rua Professor José Soares de Mello,Jardim Centenario,49,2,1,Apartamento,1300,1832,,
Rua Promotor Gabriel Netuzzi Perez,Santo Amaro,55,1,0,Apartamento,1350,1873,,
Rua Lupércio de Miranda,Campestre,62,3,1,Apartamento,2150,2943,,
Avenida Cupecê,Jardim Prudência,33,1,0,Apartamento,1100,1359,,
Rua Enéas de Barros,Vila Santana,50,2,0,Casa em condomínio,1375,1433,,
Rua Frederico Abranches,Vila Buarque,36,1,1,Apartamento,1746,2283,,
"R. Durvalino Blanco, 32 - Vila Aurora (zona Norte), São Paulo - Sp, 02410-002, Brasil",Vila Aurora (zona Norte),40,1,0,Casa,800,899,,
Rua Doutor Zeferino do Amaral,Vila Industrial,40,1,0,Casa,765,865,,
Avenida Guilhermina Vieira,Vila Miriam,80,2,2,Casa,1750,1844,,
Rua Susana Leger,Jardim Arizona,80,2,2,Casa,2670,2715,,
Rua Maria da Conceição Fonseca,Vila Irmaos Arnoni,300,4,3,Casa em condomínio,10000,11730,,
Rua Barão de Loreto,Vila São José,31,1,0,Studio e kitnet,860,1696,,
Avenida Rotary,Vila das Bandeiras,35,2,1,Apartamento,1800,2125,,
Avenida Professor José Maria Alkmin,Jardim Ester,30,1,0,Casa,1200,1251,,
Avenida Cásper Líbero,Centro Histórico de São Paulo,26,1,0,Studio e kitnet,2000,2597,,
Rua São Bernardo,Cidade Mãe do Céu,33,2,0,Apartamento,1570,1830,,
Avenida Pedro Bueno,Parque Jabaquara,49,2,0,Apartamento,1604,1750,,
Marcelo Muller,Jardim Independência,25,1,0,Studio e kitnet,750,779,,
Rua Friedrich Von Voith,Jardim Sao Joao (jaragua),42,2,1,Apartamento,2620,3171,,
Rua Doutor Luís Tavares da Cunha,Jardim Casablanca,70,2,0,Casa,2200,2293,,
Avenida Yervant Kissajikian,Vila Constanca,48,2,1,Apartamento,2000,2511,,
Rua Cônego Vicente Miguel Marino,Barra Funda,27,1,0,Casa,1390,1499,,
Rua Doutor Clóvis de Oliveira,Vila Progredior,51,1,0,Apartamento,2300,2389,,
Avenida dos Ourives,Parque Bristol,42,2,1,Apartamento,1600,1962,,
Rua José Codina,Jardim Maristela,48,1,0,Casa,900,938,,
Rua Giacomo Cozzarelli,Vila Santa Teresa (zona Sul),49,2,1,Apartamento,1500,1958,,
Rua Almo Abrahão Bertazzo,Freguesia do Ó,29,1,0,Apartamento,1100,1142,,
Rua Doutor Elias Chaves,Campos Elíseos,30,1,0,Studio e kitnet,1300,1650,,
Rua São Cleto,Jardim Denise,40,1,0,Casa,1100,1147,,
Rua das Grumixamas,Vila Parque Jabaquara,50,2,1,Apartamento,1780,2349,,
Rua Engenheiro Aubertin,Lapa de Baixo,38,1,0,Studio e kitnet,1500,1641,,
Rua Doutor Sérgio Meira,Barra Funda,53,2,1,Apartamento,2200,3014,,
Rua Barão de Santo Ângelo,Jardim do Tiro,30,1,0,Studio e kitnet,1430,1591,,
Rua Onofre Silveira,Vila Fachini,62,2,1,Apartamento,1197,1925,,
Rua Coronel Camisão,Vila Gomes,86,3,3,Apartamento,3400,4665,,
Rua Professor José Leite E Oiticica,Vila Gertrudes,89,1,1,Apartamento,6000,7494,,
Rua Cunha Matos,Jardim Ivana,30,1,0,Studio e kitnet,990,1128,,
Rua Teófilo Dias,Vila Regente Feijó,34,2,0,Apartamento,1660,1959,,
Rua São Domingos,Bela Vista,74,2,1,Apartamento,2900,3512,,
Rua dos Patis,Vila Nova Cachoeirinha,65,2,0,Casa,1380,1830,,
Avenida Marques de São Vicente,Água Branca,70,3,1,Apartamento,4500,5293,,
Rua Ipaobi,Vila Babilônia,60,2,1,Apartamento,1417,2071,,
Rua Marcelo Muller,Jardim Independência,25,1,0,Studio e kitnet,730,758,,
Rua Jordão Ramalho,Jardim Maristela,45,1,0,Casa,800,834,,
Rua Domingos Ataide,Parque Reboucas,58,1,1,Apartamento,1800,2449,,
Rua Luiz Seráphico Júnior,Jardim Caravelas,110,1,2,Apartamento,9000,10550,,
Rua das Pitombeiras,Vila Parque Jabaquara,80,3,0,Apartamento,2300,2923,,
Rua General Nestor Passos,Jardim Paraíso,40,1,1,Apartamento,2200,2811,,
Rua Doutor Paschoal Imperatriz,Vila Gertrudes,96,1,2,Apartamento,5800,8281,,
Rua Leopoldo de Bulhões,Vila Clementino,55,2,1,Apartamento,4600,5973,,
Rua Clarence,Vila Cruzeiro,120,5,1,Casa,3358,3700,,
Rua Comendador Miguel Calfat,Vila Nova Conceição,45,1,1,Apartamento,3580,4986,,
Rua Clementine Brenne,Paraisópolis,36,2,1,Apartamento,1750,2310,,
Avenida Padre Lebret,Jardim Leonor,80,2,1,Apartamento,4950,6483,,
Rua Coronel Camisão,Vila Gomes,62,3,2,Apartamento,2335,3725,,
Avenida Sargento Geraldo Sant’ana,Jardim Taquaral,36,2,1,Apartamento,3400,4199,,
Avenida Lauro Xerfan,Jardim Iva,45,2,0,Apartamento,2000,2327,,
Rua Vicente Pereira de Assunção,Vila Constança,50,1,0,Apartamento,1330,1451,,
Rua Damião da Silva,Vila Andrade,180,3,2,Casa,6000,6392,,
Rua Manuel Antônio Fonseca,Vila Penteado,60,2,0,Casa,1210,1287,,
Rua Ipojuca,Cidade Mãe do Céu,22,1,0,Studio e kitnet,1900,2647,,
"R. Pedro Tezin, 350 - Bortolândia, São Paulo - Sp, 02352-130, Brasil",Bortolândia,60,2,1,Casa,2125,2283,,
Rua Doutor Alcides de Campos,Americanópolis,45,1,0,Casa,800,865,,
Rua Olavo Bilac,Vila Sofia,79,2,1,Apartamento,2244,3334,,
Rua Intendência,Belenzinho,43,2,1,Apartamento,1957,2392,,
Avenida Padre Antônio José dos Santos,Cidade Monções,65,2,1,Apartamento,4500,5539,,
Rua Lenize Mazzei,Vila Nova Mazzei,84,2,2,Casa,2850,2971,,
Rua Monsenhor Joaquim de Campos,Parque Sevilha,37,2,0,Apartamento,1400,1720,,
Rua Anhaia,Campos Elíseos,30,1,0,Studio e kitnet,3300,3777,,
Avenida José Estevão de Magalhães,Vila Campestre,52,2,1,Apartamento,2310,2979,,
Rua Caraputinga,Vila América,168,3,2,Casa,5000,5223,,
Rua Manuel Píres,Vila Água Funda,30,1,0,Casa,883,1001,,
Rua Doutor Elias Chaves,Campos Elíseos,32,1,1,Apartamento,1581,2023,,
Avenida Cristo Rei,Vila Pereira Barreto,74,3,2,Apartamento,2900,3967,,
Rua Major Quedinho,Centro Histórico de São Paulo,36,1,0,Studio e kitnet,1200,1824,,
Rua Santa Cruz do Rio Pardo,Americanópolis,30,2,0,Casa,800,834,,
Avenida Cônego José Salomon,Vila Portugal,52,2,0,Apartamento,1180,1625,,
Rua Getúlio Soares da Rocha,Jardim das Acácias,69,2,1,Apartamento,7050,7820,,
Rua das Cerejeiras,Canhema,40,2,0,Casa,922,1031,,
Avenida Duque de Caxias,Campos Elíseos,37,1,1,Apartamento,3650,4606,,
Rua Desembargador Andrade Pinto,Parque Maria Luiza,86,3,1,Apartamento,2200,2876,,
Rua Tomaz Paulino de Almeida,Vila Hebe,25,1,0,Studio e kitnet,780,810,,
Rua Mogi Mirim,Vila Bertioga,55,2,1,Apartamento,2000,2886,,
Avenida Doutor Altino Arantes,Vila Clementino,80,2,1,Apartamento,2600,3859,,
Travessa Nossa Senhora das Neves,Vila Gustavo,55,1,0,Casa,1450,1595,,
Rua Marcos Lopes,Vila Nova Conceição,85,2,1,Apartamento,5000,6726,,
Rua Vinte E Quatro de Outubro,Vila Dom Pedro I,122,3,2,Casa,3250,3482,,
Rua Pensilvânia,Cidade Monções,55,2,2,Apartamento,3100,4872,,
Rua Barão Campos Gerais,Real Parque,45,1,1,Apartamento,1700,3206,,
Avenida José Galante,Vila Suzana,82,2,2,Apartamento,4240,6500,,
Rua Dois de Janeiro,Vila Salete,30,1,0,Apartamento,1300,1514,,
Avenida Duque de Caxias,Campos Elíseos,52,2,0,Apartamento,1450,1858,,
